Date,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
2020-03-10,31.1537,31.2456,31.5859
2020-03-11,31.2374,31.3219,31.6471
2020-03-12,31.3049,31.3885,31.7063
2020-03-13,31.6677,31.7604,32.1014
2020-03-14,31.675766666666668,31.769266666666667,32.10923333333333
2020-03-15,31.683833333333332,31.778133333333333,32.117066666666666
2020-03-16,31.6919,31.787,32.1249
2020-03-17,31.8863,31.9726,32.2936
2020-03-18,32.0514,32.1264,32.4788
2020-03-19,32.3711,32.4652,32.8006
2020-03-20,32.2634,32.3521,32.6801
2020-03-21,32.408166666666666,32.495533333333334,32.81883333333334
2020-03-22,32.55293333333333,32.63896666666667,32.957566666666665
2020-03-23,32.6977,32.7824,33.0963
2020-03-24,32.6317,32.7172,33.0299
2020-03-25,32.5984,32.6813,32.9944
2020-03-26,32.5439,32.6292,32.9471
2020-03-27,32.2178,32.2983,32.6139
2020-03-28,32.277366666666666,32.36006666666667,32.67936666666667
2020-03-29,32.336933333333334,32.42183333333333,32.74483333333333
2020-03-30,32.3965,32.4836,32.8103
2020-03-31,32.4257,32.5125,32.8298
2020-04-01,32.6345,32.7228,33.0476
2020-04-02,32.8248,32.9203,33.2603
2020-04-03,32.6645,32.7492,33.0585
2020-04-04,32.637299999999996,32.724775,33.040350000000004
2020-04-05,32.6101,32.70035,33.0222
2020-04-06,32.5829,32.675925,33.00405
2020-04-07,32.5557,32.6515,32.9859
2020-04-08,32.5495,32.6412,32.9837
2020-04-09,32.5113,32.6049,32.9471
2020-04-10,32.4202,32.5134,32.8579
2020-04-11,32.439433333333334,32.53256666666667,32.87703333333334
2020-04-12,32.458666666666666,32.55173333333333,32.896166666666666
2020-04-13,32.4779,32.5709,32.9153
2020-04-14,32.4917,32.5841,32.9226
2020-04-15,32.348,32.444,32.7917
2020-04-16,32.4597,32.5457,32.8712
2020-04-17,32.2567,32.3505,32.6841
2020-04-18,32.2516,32.34356666666667,32.67483333333333
2020-04-19,32.2465,32.33663333333333,32.66556666666667
2020-04-20,32.2414,32.3297,32.6563
2020-04-21,32.296,32.3906,32.7235
2020-04-22,32.2339,32.3294,32.6694
2020-04-23,32.101,32.1849,32.5049
2020-04-24,32.1661,32.2585,32.6036
2020-04-25,32.181,32.2722,32.6092
2020-04-26,32.1959,32.2859,32.614799999999995
2020-04-27,32.2108,32.2996,32.6204
2020-04-28,32.2366,32.325,32.659
2020-04-29,32.1567,32.25,32.6002
2020-04-30,32.1143,32.2104,32.5458
2020-05-01,32.11428,32.20944,32.54728
2020-05-02,32.11426,32.20848,32.54876
2020-05-03,32.114239999999995,32.207519999999995,32.550239999999995
2020-05-04,32.114219999999996,32.206559999999996,32.551719999999996
2020-05-05,32.1142,32.2056,32.5532
2020-05-06,32.14725,32.2397,32.5857
2020-05-07,32.1803,32.2738,32.6182
2020-05-08,32.0118,32.1027,32.4485
2020-05-09,31.976200000000002,32.068266666666666,32.4092
2020-05-10,31.9406,32.033833333333334,32.3699
2020-05-11,31.905,31.9994,32.3306
2020-05-12,31.8998,31.9942,32.3353
2020-05-13,31.8147,31.9065,32.2466
2020-05-14,31.8331,31.9245,32.2589
2020-05-15,31.8363,31.9201,32.2461
2020-05-16,31.82456666666667,31.908166666666666,32.233866666666664
2020-05-17,31.812833333333334,31.896233333333335,32.22163333333334
2020-05-18,31.8011,31.8843,32.2094
2020-05-19,31.6711,31.7672,32.1134
2020-05-20,31.6192,31.7117,32.0531
2020-05-21,31.5877,31.682,32.0295
2020-05-22,31.6158,31.6989,32.034
2020-05-23,31.641466666666666,31.7275,32.062
2020-05-24,31.667133333333332,31.7561,32.09
2020-05-25,31.6928,31.7847,32.118
2020-05-26,31.6509,31.7426,32.0953
2020-05-27,31.6154,31.7079,32.0535
2020-05-28,31.6143,31.7055,32.0556
2020-05-29,31.5807,31.6722,32.0178
2020-05-30,31.5451,31.6377,31.9845
2020-05-31,31.5095,31.6032,31.9512
2020-06-01,31.4739,31.5687,31.9179
2020-06-02,31.3383,31.4338,31.7705
2020-06-03,31.34465,31.439950000000003,31.77505
2020-06-04,31.351,31.4461,31.7796
2020-06-05,31.2419,31.3346,31.6782
2020-06-06,31.236533333333334,31.329266666666665,31.670266666666667
2020-06-07,31.231166666666667,31.323933333333333,31.662333333333333
2020-06-08,31.2258,31.3186,31.6544
2020-06-09,31.1281,31.2176,31.5412
2020-06-10,30.9618,31.0577,31.3927
2020-06-11,30.6846,30.7826,31.1199
2020-06-12,30.8159,30.9092,31.2408
2020-06-13,30.792966666666665,30.887266666666665,31.220466666666667
2020-06-14,30.770033333333334,30.865333333333332,31.200133333333333
2020-06-15,30.7471,30.8434,31.1798
2020-06-16,30.799,30.894,31.2256
2020-06-17,30.8958,30.9904,31.3187
2020-06-18,30.8757,30.9706,31.3047
2020-06-19,30.7734,30.8697,31.1949
2020-06-20,30.758366666666667,30.853266666666666,31.186866666666667
2020-06-21,30.743333333333332,30.836833333333335,31.178833333333333
2020-06-22,30.7283,30.8204,31.1708
2020-06-23,30.7309,30.8263,31.157
2020-06-24,30.6073,30.7009,31.0339
2020-06-25,30.6243,30.7168,31.0549
2020-06-26,30.6339,30.7261,31.0708
2020-06-27,30.635666666666665,30.728033333333332,31.073533333333334
2020-06-28,30.637433333333334,30.729966666666666,31.076266666666665
2020-06-29,30.6392,30.7319,31.079
2020-06-30,30.6238,30.7151,31.0658
2020-07-01,30.6829,30.7752,31.1319
2020-07-02,30.7972,30.8902,31.2173
2020-07-03,30.8539,30.9462,31.2842
2020-07-04,30.846674999999998,30.938925,31.2746
2020-07-05,30.83945,30.93165,31.265
2020-07-06,30.832225,30.924375,31.255399999999998
2020-07-07,30.825,30.9171,31.2458
2020-07-08,31.0201,31.1145,31.453
2020-07-09,30.8982,30.9918,31.3307
2020-07-10,31.0544,31.1399,31.4603
2020-07-11,31.049666666666667,31.137733333333333,31.461
2020-07-12,31.044933333333333,31.13556666666667,31.4617
2020-07-13,31.0402,31.1334,31.4624
2020-07-14,31.2376,31.3314,31.6652
2020-07-15,31.2532,31.3486,31.6737
2020-07-16,31.4097,31.5047,31.8345
2020-07-17,31.4493,31.5441,31.8777
2020-07-18,31.4743,31.569133333333333,31.904666666666667
2020-07-19,31.4993,31.594166666666666,31.931633333333334
2020-07-20,31.5243,31.6192,31.9586
2020-07-21,31.4722,31.5676,31.9091
2020-07-22,31.3142,31.4074,31.745
2020-07-23,31.3769,31.4705,31.8064
2020-07-24,31.4671,31.56,31.8912
2020-07-25,31.42248,31.51566,31.8475
2020-07-26,31.37786,31.47132,31.8038
2020-07-27,31.33324,31.42698,31.7601
2020-07-28,31.288619999999998,31.38264,31.7164
2020-07-29,31.244,31.3383,31.6727
2020-07-30,31.15,31.2459,31.5831
2020-07-31,30.9936,31.0855,31.4337
2020-08-01,30.983800000000002,31.07593333333333,31.422733333333333
2020-08-02,30.974,31.066366666666667,31.41176666666667
2020-08-03,30.9642,31.0568,31.4008
2020-08-04,30.8731,30.9679,31.3082
2020-08-05,30.7531,30.8466,31.1982
2020-08-06,30.7839,30.8774,31.211
2020-08-07,30.9024,30.9958,31.3238
2020-08-08,30.9034,30.99673333333333,31.33083333333333
2020-08-09,30.9044,30.997666666666667,31.337866666666667
2020-08-10,30.9054,30.9986,31.3449
2020-08-11,30.8464,30.9404,31.2828
2020-08-12,30.81335,30.90655,31.254350000000002
2020-08-13,30.7803,30.8727,31.2259
2020-08-14,30.795,30.8862,31.2287
2020-08-15,30.8194,30.911166666666666,31.253533333333333
2020-08-16,30.8438,30.93613333333333,31.278366666666667
2020-08-17,30.8682,30.9611,31.3032
2020-08-18,30.9011,30.9944,31.3264
2020-08-19,30.9163,31.0103,31.3556
2020-08-20,31.1176,31.2131,31.5427
2020-08-21,31.1785,31.2714,31.6102
2020-08-22,31.215233333333334,31.308966666666667,31.647366666666667
2020-08-23,31.251966666666664,31.346533333333333,31.68453333333333
2020-08-24,31.2887,31.3841,31.7217
2020-08-25,31.2228,31.3129,31.652
2020-08-26,31.1275,31.2221,31.5587
2020-08-27,30.9987,31.0915,31.4346
2020-08-28,30.9807,31.076,31.4158
2020-08-29,30.930066666666665,31.0254,31.360733333333332
2020-08-30,30.879433333333335,30.9748,31.305666666666667
2020-08-31,30.8288,30.9242,31.2506
2020-09-01,30.7538,30.8486,31.1857
2020-09-02,30.9657,31.0606,31.3902
2020-09-03,31.0837,31.1789,31.5058
2020-09-04,31.09472,31.18942,31.519940000000002
2020-09-05,31.10574,31.199939999999998,31.53408
2020-09-06,31.11676,31.21046,31.54822
2020-09-07,31.12778,31.22098,31.562359999999998
2020-09-08,31.1388,31.2315,31.5765
2020-09-09,31.1228,31.2167,31.565
2020-09-10,31.0244,31.1191,31.4529
2020-09-11,31.0488,31.1416,31.4832
2020-09-12,31.0414,31.133966666666666,31.4745
2020-09-13,31.034,31.126333333333335,31.4658
2020-09-14,31.0266,31.1187,31.4571
2020-09-15,30.978,31.0722,31.4111
2020-09-16,30.9142,31.0105,31.346
2020-09-17,30.9368,31.0269,31.3403
2020-09-18,30.869,30.9626,31.2975
2020-09-19,30.841433333333335,30.934966666666664,31.268233333333335
2020-09-20,30.813866666666666,30.907333333333334,31.238966666666666
2020-09-21,30.7863,30.8797,31.2097
2020-09-22,31.1259,31.218,31.5383
2020-09-23,31.1941,31.2887,31.6233
2020-09-24,31.3334,31.4286,31.763
2020-09-25,31.2737,31.3678,31.6948
2020-09-26,31.320133333333334,31.414466666666666,31.7414
2020-09-27,31.366566666666667,31.461133333333333,31.788
2020-09-28,31.413,31.5078,31.8346
2020-09-29,31.425,31.5193,31.8558
2020-09-30,31.397,31.49,31.8258
2020-10-01,31.3422,31.4363,31.7673
2020-10-02,31.3387,31.4319,31.7711
2020-10-03,31.309433333333335,31.4032,31.7412
2020-10-04,31.280166666666666,31.3745,31.7113
2020-10-05,31.2509,31.3458,31.6814
2020-10-06,30.9989,31.094,31.4259
2020-10-07,31.045,31.1411,31.4721
2020-10-08,30.9542,31.0491,31.3888
2020-10-09,30.8673,30.9603,31.2966
2020-10-10,30.8591,30.9517,31.285533333333333
2020-10-11,30.8509,30.9431,31.27446666666667
2020-10-12,30.8427,30.9345,31.2634
2020-10-13,30.8934,30.9874,31.31845
2020-10-14,30.9441,31.0403,31.3735
2020-10-15,30.9266,31.0126,31.3351
2020-10-16,30.9322,31.0248,31.3688
2020-10-17,30.935466666666667,31.028166666666667,31.370633333333334
2020-10-18,30.938733333333335,31.031533333333332,31.372466666666668
2020-10-19,30.942,31.0349,31.3743
2020-10-20,30.9741,31.0663,31.4056
2020-10-21,30.9606,31.057,31.3933
2020-10-22,30.9889,31.0857,31.4221
2020-10-23,31.0016,31.097425,31.4353
2020-10-24,31.0143,31.10915,31.448500000000003
2020-10-25,31.027,31.120874999999998,31.4617
2020-10-26,31.0397,31.1326,31.4749
2020-10-27,30.9984,31.0894,31.4208
2020-10-28,30.9091,31.0047,31.3399
2020-10-29,30.9876,31.0826,31.4242
2020-10-30,30.9328,31.0247,31.3706
2020-10-31,30.918566666666667,31.01053333333333,31.358833333333333
2020-11-01,30.904333333333334,30.996366666666667,31.347066666666667
2020-11-02,30.8901,30.9822,31.3353
2020-11-03,30.829,30.9216,31.2628
2020-11-04,30.8606,30.9542,31.291
2020-11-05,30.7709,30.8635,31.203
2020-11-06,30.429,30.5235,30.8654
2020-11-07,30.37193333333333,30.463366666666666,30.8027
2020-11-08,30.314866666666667,30.403233333333333,30.74
2020-11-09,30.2578,30.3431,30.6773
2020-11-10,30.2133,30.3059,30.6405
2020-11-11,30.0026,30.101,30.429
2020-11-12,30.0142,30.1071,30.4325
2020-11-13,29.9956,30.0782,30.3851
2020-11-14,29.9669,30.05473333333333,30.36916666666667
2020-11-15,29.938200000000002,30.031266666666667,30.353233333333332
2020-11-16,29.9095,30.0078,30.3373
2020-11-17,29.9089,30.0025,30.3473
2020-11-18,29.9907,30.0834,30.4071
2020-11-19,30.1005,30.1954,30.535
2020-11-20,30.0724,30.1694,30.4959
2020-11-21,30.0509,30.146433333333334,30.4788
2020-11-22,30.0294,30.123466666666666,30.4617
2020-11-23,30.0079,30.1005,30.4446
2020-11-24,30.1087,30.2037,30.5296
2020-11-25,30.0814,30.176,30.5096
2020-11-26,30.0527,30.1458,30.4924
2020-11-27,30.0346,30.1273,30.4598
2020-11-28,30.0285,30.1212,30.4572
2020-11-29,30.0224,30.1151,30.454600000000003
2020-11-30,30.0163,30.109,30.452
2020-12-01,30.012,30.1033,30.4413
2020-12-02,29.9676,30.0569,30.4054
2020-12-03,29.9487,30.0388,30.3866
2020-12-04,29.8934,29.9947,30.3481
2020-12-05,29.889274999999998,29.9887,30.340799999999998
2020-12-06,29.88515,29.9827,30.3335
2020-12-07,29.881025,29.9767,30.3262
2020-12-08,29.8769,29.9707,30.3189
2020-12-09,29.7606,29.856,30.1864
2020-12-10,29.77326,29.86814,30.2014
2020-12-11,29.78592,29.88028,30.2164
2020-12-12,29.798579999999998,29.89242,30.231399999999997
2020-12-13,29.811239999999998,29.90456,30.246399999999998
2020-12-14,29.8239,29.9167,30.2614
2020-12-15,29.8124,29.9055,30.2546
2020-12-16,29.7774,29.8693,30.218
2020-12-17,29.6578,29.7541,30.082
2020-12-18,29.5501,29.6427,29.9653
2020-12-19,29.612933333333334,29.706,30.033033333333332
2020-12-20,29.675766666666668,29.7693,30.10076666666667
2020-12-21,29.7386,29.8326,30.1685
2020-12-22,29.8824,29.9764,30.3059
2020-12-23,29.9339,30.0275,30.3704
2020-12-24,29.9254,30.0209,30.3524
2020-12-25,29.8102,29.903,30.2442
2020-12-26,29.83063333333333,29.921566666666667,30.253566666666668
2020-12-27,29.851066666666668,29.940133333333332,30.262933333333333
2020-12-28,29.8715,29.9587,30.2723
2020-12-29,29.8281,29.9219,30.2606
2020-12-30,29.7749,29.8674,30.2068
2020-12-31,29.7535,29.8466,30.18572
2021-01-01,29.7321,29.8258,30.164640000000002
2021-01-02,29.7107,29.805,30.14356
2021-01-03,29.6893,29.784200000000002,30.122480000000003
2021-01-04,29.6679,29.7634,30.1014
2021-01-05,29.658,29.7443,30.0572
2021-01-06,29.6665,29.7604,30.0907
2021-01-07,29.6658,29.7578,30.0933
2021-01-08,29.8479,29.9434,30.2633
2021-01-09,29.86113333333333,29.9562,30.280733333333334
2021-01-10,29.874366666666667,29.969,30.298166666666667
2021-01-11,29.8876,29.9818,30.3156
2021-01-12,29.895,29.9867,30.3284
2021-01-13,29.7523,29.8473,30.1846
2021-01-14,29.7406,29.8347,30.1787
2021-01-15,29.7205,29.8133,30.1533
2021-01-16,29.7634,29.854833333333335,30.191766666666666
2021-01-17,29.8063,29.896366666666665,30.230233333333334
2021-01-18,29.8492,29.9379,30.2687
2021-01-19,29.7992,29.8937,30.2284
2021-01-20,29.7209,29.8107,30.1568
2021-01-21,29.6728,29.7686,30.1162
2021-01-22,29.706,29.8015,30.1412
2021-01-23,29.7079,29.80356666666667,30.146166666666666
2021-01-24,29.7098,29.805633333333333,30.151133333333334
2021-01-25,29.7117,29.8077,30.1561
2021-01-26,29.7094,29.8011,30.1515
2021-01-27,29.7049,29.7994,30.151
2021-01-28,29.7639,29.858,30.2011
2021-01-29,29.7204,29.8146,30.171
2021-01-30,29.69526666666667,29.789466666666666,30.142266666666668
2021-01-31,29.670133333333332,29.764333333333333,30.113533333333333
2021-02-01,29.645,29.7392,30.0848
2021-02-02,29.7106,29.8031,30.156
2021-02-03,29.7478,29.842,30.1811
2021-02-04,29.7531,29.8473,30.1937
2021-02-05,29.8382,29.9337,30.2811
2021-02-06,29.817633333333333,29.912000000000003,30.2596
2021-02-07,29.797066666666666,29.8903,30.2381
2021-02-08,29.7765,29.8686,30.2166
2021-02-09,29.6936,29.7906,30.1452
2021-02-10,29.6471,29.742,30.1029
2021-02-11,29.6407,29.7359,30.0897
2021-02-12,29.636375,29.728725,30.075575
2021-02-13,29.63205,29.72155,30.06145
2021-02-14,29.627724999999998,29.714375,30.047325
2021-02-15,29.6234,29.7072,30.0332
2021-02-16,29.5908,29.6847,30.0445
2021-02-17,29.7301,29.8163,30.1451
2021-02-18,29.7334,29.8259,30.1742
2021-02-19,29.7488,29.8424,30.187
2021-02-20,29.740299999999998,29.834566666666667,30.179733333333335
2021-02-21,29.7318,29.826733333333333,30.172466666666665
2021-02-22,29.7233,29.8189,30.1652
2021-02-23,29.7289,29.8221,30.1767
2021-02-24,29.7503,29.8442,30.2094
2021-02-25,29.7825,29.8736,30.2132
2021-02-26,29.858825,29.951,30.290525000000002
2021-02-27,29.93515,30.028399999999998,30.36785
2021-02-28,30.011475,30.1058,30.445175
2021-03-01,30.0878,30.1832,30.5225
2021-03-02,30.046,30.1411,30.4685
2021-03-03,30.0215,30.1158,30.4604
2021-03-04,30.0938,30.1888,30.5389
2021-03-05,30.1857,30.2795,30.6129
2021-03-06,30.243233333333333,30.337433333333333,30.6725
2021-03-07,30.300766666666668,30.395366666666664,30.7321
2021-03-08,30.3583,30.4533,30.7917
2021-03-09,30.6029,30.701,31.0284
2021-03-10,30.4862,30.5813,30.9332
